,mr_is_curve,mr_is_oneway,mr_has_delimiter,mr_sidewalk_delimiter,mr_left_sidewalk,mr_right_sidewalk,cw_before_intersect,cw_after_intersect,cw_left_intersect,cw_right_intersect,cw_on_mainroad,srl_exists,srr_exists,sr_ends_mr,num_left_lanes,num_right_lanes,mr_rotation,srr_width,srr_dist,srl_width,srl_dist,mr_delimiter_width,cw_on_mainroad_dist,mr_sidewalk_delimiter_width,mr_curve_radius,mode,seq,frame,mr_num_lanes,sideroad,mr_sidewalk
99,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,99,1,none,both
100,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,100,1,none,both
101,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,101,1,none,both
102,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,102,1,none,both
103,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,103,1,none,both
104,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,104,1,none,both
105,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,105,1,none,both
106,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,106,1,none,both
107,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,107,1,none,both
108,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,108,1,none,both
109,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,109,1,none,both
110,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,110,1,none,both
111,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,111,1,none,both
112,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,112,1,none,both
113,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,113,1,none,both
114,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,114,1,none,both
115,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,115,1,none,both
116,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,116,1,none,both
117,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,117,1,none,both
118,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,118,1,none,both
119,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,119,1,none,both
120,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,120,1,none,both
121,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,121,1,both,both
122,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,122,1,both,both
123,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,123,1,both,both
124,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,124,1,both,both
125,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,125,1,both,both
126,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,126,1,both,both
127,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,127,1,both,both
128,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,128,1,both,both
129,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,129,1,both,both
130,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,130,1,both,both
131,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,30,14.8,30,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,131,1,both,both
132,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,29,14.8,29,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,132,1,both,both
133,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,28.8,14.8,28.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,133,1,both,both
134,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,28,14.8,28,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,134,1,both,both
135,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,27.5,14.8,27.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,135,1,both,both
136,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,27,14.8,27,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,136,1,both,both
137,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,26.5,14.8,26.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,137,1,both,both
138,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,26,14.8,26,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,138,1,both,both
139,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,25.5,14.8,25.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,139,1,both,both
140,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,25,14.8,25,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,140,1,both,both
141,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,24.5,14.8,24.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,141,1,both,both
142,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,24,14.8,24,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,142,1,both,both
143,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,23.5,14.8,23.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,143,1,both,both
144,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,23,14.8,23,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,144,1,both,both
145,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,22.5,14.8,22.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,145,1,both,both
146,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,22,14.8,22,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,146,1,both,both
147,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,21.5,14.8,21.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,147,1,both,both
148,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,21,14.8,21,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,148,1,both,both
149,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,21,14.8,21,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,149,1,both,both
150,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,20.5,14.8,20.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,150,1,both,both
151,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,20,14.8,20,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,151,1,both,both
152,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,18,14.8,18,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,152,1,both,both
153,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,17,14.8,17,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,153,1,both,both
154,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,16.5,14.8,16.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,154,1,both,both
155,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,15.5,14.8,15.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,155,1,both,both
156,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,15,14.8,15,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,156,1,both,both
157,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,14.5,14.8,14.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,157,1,both,both
158,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,14,14.8,14,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,158,1,both,both
159,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,13.5,14.8,13.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,159,1,both,both
160,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,13,14.8,13,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,160,1,both,both
161,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,13,14.8,13,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,161,1,both,both
162,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,12.5,14.8,12.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,162,1,both,both
163,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,12.5,14.8,12.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,163,1,both,both
164,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,12,14.8,12,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,164,1,both,both
165,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,11.5,14.8,11.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,165,1,both,both
166,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,11,14.8,11,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,166,1,both,both
167,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,10.5,14.8,10.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,167,1,both,both
168,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,10,14.8,10,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,168,1,both,both
169,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,9.5,14.8,9.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,169,1,both,both
170,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,9,14.8,9,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,170,1,both,both
171,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,8.5,14.8,8.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,171,1,both,both
172,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,8,14.8,8,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,172,1,both,both
173,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,7,14.8,7,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,173,1,both,both
174,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,6,14.8,6,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,174,1,both,both
175,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,5,14.8,5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,175,1,both,both
176,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,4,14.8,4,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,176,1,both,both
177,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,3,14.8,3,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,177,1,both,both
178,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,2,14.8,2,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,178,1,both,both
179,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,2,14.8,2,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,179,1,both,both
180,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,1,14.8,1,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,180,1,both,both
181,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,1,14.8,1,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,181,1,both,both
182,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,1,14.8,1,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,182,1,both,both
183,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,1,14.8,1,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,183,1,both,both
184,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,1,14.8,1,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,184,1,both,both
185,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,0.5,14.8,0.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,185,1,both,both
186,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,0.5,14.8,0.5,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,186,1,both,both
187,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,0,14.8,0,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,187,1,both,both
188,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,0,14.8,0,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,188,1,both,both
189,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,0,14.8,0,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,189,1,both,both
190,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,14.8,0,14.8,0,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,190,1,both,both
191,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,191,1,both,both
192,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,192,1,both,both
193,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,193,1,both,both
194,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,194,1,both,both
195,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,195,1,both,both
196,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,196,1,both,both
197,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,197,1,both,both
198,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,198,1,both,both
199,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,199,1,both,both
200,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_09_26_drive_0009_sync,200,1,both,both
